iter, episode, ep_real_reward, reward, loss, epsilon 
29280, 194, 12.0, 0.0, 0.9758527278900146, 0.7754945383201266 
29426, 195, 12.0, 0.0, 0.9243554472923279, 0.7739435492434863 
29588, 196, 9.0, 0.0, 1.114439606666565, 0.7723956621449993 
29747, 197, 11.0, 0.0, 1.1644459962844849, 0.7708508708207094 
29906, 198, 16.0, 1.0, 0.9810643792152405, 0.769309169079068 
30023, 199, 11.0, 0.0, 0.6989150047302246, 0.7677705507409098 
30140, 200, 8.0, 1.0, 0.7030303478240967, 0.766235009639428 
30301, 201, 8.0, 0.0, 0.8445641994476318, 0.7647025396201492 
30462, 202, 12.0, 1.0, 1.2386276721954346, 0.763173134540909 
30580, 203, 10.0, 1.0, 1.5678925514221191, 0.7616467882718272 
30741, 204, 7.0, 0.0, 0.9232997894287109, 0.7601234946952835 
30872, 205, 11.0, 0.0, 0.6520879864692688, 0.7586032477058929 
31065, 206, 12.0, 0.0, 0.8434473872184753, 0.7570860412104812 
31198, 207, 11.0, 0.0, 0.8798952102661133, 0.7555718691280602 
31385, 208, 7.0, 0.0, 0.8574740886688232, 0.7540607253898041 
31555, 209, 11.0, 0.0, 0.6557373404502869, 0.7525526039390245 
31765, 210, 10.0, 1.0, 0.8056013584136963, 0.7510474987311464 
31941, 211, 11.0, 0.0, 1.0317150354385376, 0.7495454037336841 
32099, 212, 9.0, -1.0, 0.5455273985862732, 0.7480463129262167 
32286, 213, 12.0, 1.0, 0.7540424466133118, 0.7465502203003642 
32422, 214, 12.0, 1.0, 0.5487694144248962, 0.7450571198597635 
32576, 215, 14.0, 0.0, 0.8734400272369385, 0.743567005620044 
32774, 216, 6.0, 0.0, 1.219763159751892, 0.7420798716088038 
32933, 217, 8.0, -0.5, 0.7108534574508667, 0.7405957118655863 
33112, 218, 10.0, 0.0, 1.006169319152832, 0.7391145204418551 
33230, 219, 10.0, 0.0, 1.2513295412063599, 0.7376362914009714 
33377, 220, 11.0, 0.0, 0.9821005463600159, 0.7361610188181695 
33541, 221, 8.0, 1.0, 0.9815253615379333, 0.7346886967805332 
33665, 222, 7.0, 1.0, 1.055274486541748, 0.733219319386972 
33875, 223, 8.0, 0.0, 0.7497269511222839, 0.7317528807481981 
34053, 224, 11.0, 0.0, 0.5099236369132996, 0.7302893749867018 
34221, 225, 8.0, 0.0, 0.7734513878822327, 0.7288287962367284 
34384, 226, 10.0, 1.0, 0.7487483024597168, 0.727371138644255 
34550, 227, 12.0, -0.5, 0.7541142106056213, 0.7259163963669665 
34708, 228, 11.0, 0.0, 0.6355171799659729, 0.7244645635742325 
34832, 229, 7.0, 0.0, 1.1801122426986694, 0.723015634447084 
34988, 230, 11.0, 1.0, 1.2339911460876465, 0.7215696031781899 
35135, 231, 7.0, 0.0, 1.0781476497650146, 0.7201264639718334 
35244, 232, 8.0, 0.0, 0.6794826984405518, 0.7186862110438897 
35395, 233, 8.0, 0.0, 0.7579564452171326, 0.717248838621802 
35560, 234, 6.0, 0.0, 1.0401736497879028, 0.7158143409445584 
35766, 235, 8.0, -1.0, 0.5287292003631592, 0.7143827122626694 
35903, 236, 13.0, 1.0, 0.9968886375427246, 0.7129539468381441 
36054, 237, 8.0, 0.0, 1.4638837575912476, 0.7115280389444678 
36222, 238, 11.0, 1.0, 0.5248657464981079, 0.7101049828665789 
36381, 239, 12.0, 0.0, 0.595731258392334, 0.7086847729008457 
36518, 240, 7.0, 0.0, 0.8406749367713928, 0.707267403355044 
36643, 241, 8.0, 1.0, 0.6213572025299072, 0.705852868548334 
36802, 242, 9.0, 1.0, 1.0488009452819824, 0.7044411628112373 
36964, 243, 8.0, 1.0, 0.6489739418029785, 0.7030322804856147 
37141, 244, 14.0, 0.0, 1.1170175075531006, 0.7016262159246435 
37268, 245, 8.0, 0.0, 0.8075380325317383, 0.7002229634927942 
37490, 246, 13.0, 0.0, 0.6533355712890625, 0.6988225175658086 
37687, 247, 14.0, 0.0, 0.6469314098358154, 0.697424872530677 
37841, 248, 14.0, 0.0, 0.8884831666946411, 0.6960300227856157 
38135, 249, 12.0, 0.0, 0.3476111590862274, 0.6946379627400444 
38296, 250, 15.0, 0.0, 1.0226223468780518, 0.6932486868145643 
38444, 251, 8.0, 0.0, 1.0078542232513428, 0.6918621894409351 
