iter, episode, ep_real_reward, reward, loss, epsilon 
28176, 192, 24.0, 1.0, 0.2770991921424866, 0.05 
28334, 193, 17.0, 1.0, 0.28287017345428467, 0.05 
28503, 194, 29.0, 1.0, 0.20260338485240936, 0.05 
28676, 195, 30.0, 1.0, 0.24321404099464417, 0.05 
28900, 196, 33.0, 1.0, 0.08874428272247314, 0.05 
29120, 197, 33.0, 1.0, 0.12497887760400772, 0.05 
29254, 198, 13.0, 0.0, 0.11251615732908249, 0.05 
29436, 199, 33.0, 1.0, 0.280948281288147, 0.05 
29602, 200, 23.0, 0.0, 0.13818681240081787, 0.05 
29726, 201, 18.0, 1.0, 0.18770018219947815, 0.05 
29863, 202, 19.0, 0.0, 0.16300618648529053, 0.05 
30010, 203, 24.0, 0.0, 0.24300262331962585, 0.05 
30169, 204, 23.0, 0.0, 0.22536444664001465, 0.05 
30351, 205, 32.0, 1.0, 0.2864235043525696, 0.05 
30561, 206, 34.0, 0.0, 0.2534332871437073, 0.05 
30712, 207, 25.0, 1.0, 0.2987961769104004, 0.05 
30882, 208, 29.0, 1.0, 0.14023171365261078, 0.05 
31046, 209, 28.0, 1.0, 0.051972050219774246, 0.05 
31235, 210, 36.0, 0.0, 0.0482293926179409, 0.05 
31414, 211, 29.0, 1.0, 0.257479190826416, 0.05 
31594, 212, 35.0, 1.0, 0.27620136737823486, 0.05 
31793, 213, 33.0, 1.0, 0.17383837699890137, 0.05 
31945, 214, 23.0, 1.0, 0.24406693875789642, 0.05 
32113, 215, 24.0, 0.0, 0.23132288455963135, 0.05 
32297, 216, 32.0, 1.0, 0.19901639223098755, 0.05 
32490, 217, 22.0, 0.0, 0.09975889325141907, 0.05 
32682, 218, 32.0, 1.0, 0.28018856048583984, 0.05 
32846, 219, 27.0, -1.0, 0.23206651210784912, 0.05 
33082, 220, 39.0, 0.0, 0.13714765012264252, 0.05 
33228, 221, 20.0, 1.0, 0.2751469016075134, 0.05 
33412, 222, 30.0, 0.0, 0.2590365409851074, 0.05 
33638, 223, 36.0, 1.0, 0.26488471031188965, 0.05 
33803, 224, 26.0, 1.0, 0.09246496856212616, 0.05 
33939, 225, 19.0, 1.0, 0.07134902477264404, 0.05 
34131, 226, 27.0, 1.0, 0.14340095221996307, 0.05 
34339, 227, 33.0, 1.0, 0.06424756348133087, 0.05 
34536, 228, 29.0, 1.0, 0.24852359294891357, 0.05 
34692, 229, 24.0, 0.0, 0.2509627342224121, 0.05 
34850, 230, 27.0, 1.0, 0.2892518639564514, 0.05 
35004, 231, 26.0, 0.0, 0.12859956920146942, 0.05 
35209, 232, 37.0, 1.0, 0.04019799456000328, 0.05 
35334, 233, 14.0, 1.0, 0.17381921410560608, 0.05 
35478, 234, 27.0, 0.0, 0.36350494623184204, 0.05 
35682, 235, 36.0, 1.0, 0.12024053186178207, 0.05 
35840, 236, 24.0, 0.0, 0.24452757835388184, 0.05 
35991, 237, 27.0, 0.0, 0.38594430685043335, 0.05 
36198, 238, 29.0, 1.0, 0.4310920834541321, 0.05 
36392, 239, 75.0, 0.0, 0.2468971610069275, 0.05 
36582, 240, 34.0, 1.0, 0.26358747482299805, 0.05 
36828, 241, 39.0, 1.0, 0.22699207067489624, 0.05 
36964, 242, 23.0, 0.0, 0.13532006740570068, 0.05 
37128, 243, 22.0, 1.0, 0.1416739821434021, 0.05 
37253, 244, 20.0, 1.0, 0.15596382319927216, 0.05 
37406, 245, 21.0, 0.0, 0.1816253364086151, 0.05 
37559, 246, 25.0, 1.0, 0.29805701971054077, 0.05 
37769, 247, 35.0, 1.0, 0.11550110578536987, 0.05 
38002, 248, 41.0, 1.0, 0.19284161925315857, 0.05 
38125, 249, 14.0, 1.0, 0.12282426655292511, 0.05 
38243, 250, 21.0, 1.0, 0.12808868288993835, 0.05 
38393, 251, 24.0, 0.0, 0.1708839386701584, 0.05 
38607, 252, 38.0, 1.0, 0.043042875826358795, 0.05 
38774, 253, 26.0, 1.0, 0.38386815786361694, 0.05 
38942, 254, 36.0, 1.0, 0.2947126626968384, 0.05 
39105, 255, 25.0, 1.0, 0.17434591054916382, 0.05 
39261, 256, 25.0, -0.5, 0.10466200113296509, 0.05 
39457, 257, 29.0, 1.0, 0.11916382610797882, 0.05 
39661, 258, 38.0, 1.0, 0.3025352358818054, 0.05 
39802, 259, 24.0, 0.0, 0.18413648009300232, 0.05 
39978, 260, 29.0, 1.0, 0.34471794962882996, 0.05 
40127, 261, 28.0, 0.0, 0.37356361746788025, 0.05 
40292, 262, 26.0, 1.0, 0.10871803760528564, 0.05 
40456, 263, 24.0, 1.0, 0.3142702579498291, 0.05 
40598, 264, 22.0, 0.0, 0.18126630783081055, 0.05 
40772, 265, 36.0, 0.0, 0.10434816032648087, 0.05 
40903, 266, 21.0, 1.0, 0.17538422346115112, 0.05 
41066, 267, 31.0, 1.0, 0.23375771939754486, 0.05 
41228, 268, 24.0, 1.0, 0.24907414615154266, 0.05 
41473, 269, 38.0, 1.0, 0.2972627282142639, 0.05 
41653, 270, 18.0, 1.0, 0.14316588640213013, 0.05 
41800, 271, 29.0, 1.0, 0.1626291275024414, 0.05 
41956, 272, 30.0, 0.0, 0.40367984771728516, 0.05 
42184, 273, 38.0, 0.0, 0.09534542262554169, 0.05 
42380, 274, 27.0, 1.0, 0.05949357897043228, 0.05 
42596, 275, 39.0, 1.0, 0.15954752266407013, 0.05 
42701, 276, 19.0, 1.0, 0.060474757105112076, 0.05 
42946, 277, 41.0, 1.0, 0.12819799780845642, 0.05 
43131, 278, 33.0, 0.0, 0.3709704875946045, 0.05 
43321, 279, 38.0, 1.0, 0.2156434953212738, 0.05 
43492, 280, 38.0, 1.0, 0.039238445460796356, 0.05 
43629, 281, 30.0, 1.0, 0.2406282126903534, 0.05 
43818, 282, 27.0, 0.0, 0.1529729962348938, 0.05 
43979, 283, 32.0, 0.0, 0.11307357996702194, 0.05 
44100, 284, 20.0, -1.0, 0.17303566634655, 0.05 
44299, 285, 37.0, 0.0, 0.14070981740951538, 0.05 
44444, 286, 25.0, 1.0, 0.1301121860742569, 0.05 
44653, 287, 27.0, 1.0, 0.21641582250595093, 0.05 
44835, 288, 37.0, 1.0, 0.1738569438457489, 0.05 
45032, 289, 32.0, 1.0, 0.22171282768249512, 0.05 
45191, 290, 28.0, 1.0, 0.1910427361726761, 0.05 
45356, 291, 25.0, 1.0, 0.18295255303382874, 0.05 
45542, 292, 25.0, 1.0, 0.10413125157356262, 0.05 
45692, 293, 27.0, 1.0, 0.2875639498233795, 0.05 
45909, 294, 37.0, 0.0, 0.11799512058496475, 0.05 
46090, 295, 33.0, 1.0, 0.07537458837032318, 0.05 
46299, 296, 33.0, 1.0, 0.36855384707450867, 0.05 
46510, 297, 35.0, 0.0, 0.22524815797805786, 0.05 
46704, 298, 38.0, 1.0, 0.2917824387550354, 0.05 
46867, 299, 32.0, 0.0, 0.19023895263671875, 0.05 
47048, 300, 26.0, 1.0, 0.20263519883155823, 0.05 
47271, 301, 40.0, 1.0, 0.3172541856765747, 0.05 
47432, 302, 31.0, 1.0, 0.29985442757606506, 0.05 
